customerID,ChurnStatus,Churn,gender,SeniorCitizenLabel,Partner,Dependents,tenure,TenureGroup,Contract,PaymentMethod,PaperlessBilling,InternetService,PhoneService,MonthlyCharges,ChargesBand,TotalCharges,CLV,RuleBasedRisk,SeniorCitizen,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChurnLabel
8705-DWKTI,Active,0,Male,No,No,No,52,49–72 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,83.8,High ($65–95),4331.4,4357.6,Low Risk,0,No,No,No,Yes,No,No,Yes,No
8755-IWJHN,Active,0,Male,Yes,Yes,No,69,49–72 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,95.35,Premium (>$95),6382.0,6579.15,Low Risk,1,Yes,No,Yes,Yes,No,No,Yes,No
0325-XBFAC,Churned,1,Male,No,No,No,8,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,94.7,High ($65–95),740.3,757.6,High Risk,0,No,No,No,Yes,No,Yes,Yes,Yes
4480-QQRHC,Active,0,Female,Yes,No,No,8,0–12 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,74.05,High ($65–95),600.15,592.4,High Risk,1,No,No,No,Yes,No,No,No,No
0929-PECLO,Active,0,Female,Yes,No,No,63,49–72 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,89.6,High ($65–95),5538.8,5644.8,Low Risk,1,Yes,No,No,Yes,No,No,Yes,No
3680-CTHUH,Active,0,Male,No,No,No,60,49–72 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,116.6,Premium (>$95),7049.5,6996.0,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
1202-KKGFU,Active,0,Female,No,Yes,No,12,0–12 months,Month-to-month,Bank transfer (automatic),No,DSL,Yes,54.2,Medium ($35–65),690.5,650.4,High Risk,0,No,Yes,No,No,Yes,No,No,No
6112-KTHFQ,Active,0,Female,No,No,No,13,13–24 months,Month-to-month,Mailed check,Yes,No,Yes,19.3,Low (<$35),279.3,250.9,Medium Risk,0,No,No,No,No,No,No,No,No
1852-XEMDW,Active,0,Male,No,No,No,22,13–24 months,Month-to-month,Mailed check,No,DSL,Yes,65.05,High ($65–95),1427.55,1431.1,Medium Risk,0,Yes,Yes,Yes,Yes,No,No,No,No
2462-XIIJB,Churned,1,Male,No,No,No,5,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,92.5,High ($65–95),452.7,462.5,High Risk,0,Yes,No,No,Yes,No,Yes,No,Yes
4760-XOHVN,Churned,1,Female,No,Yes,Yes,1,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.45,Low (<$35),19.45,19.45,High Risk,0,No,No,No,No,No,No,No,Yes
1820-DJFPH,Active,0,Female,No,Yes,Yes,72,49–72 months,Two year,Bank transfer (automatic),Yes,No,Yes,24.05,Low (<$35),1709.15,1731.6,Low Risk,0,Yes,No,No,No,No,No,No,No
9426-SXNHE,Active,0,Female,No,No,No,2,0–12 months,Month-to-month,Bank transfer (automatic),No,No,Yes,18.75,Low (<$35),53.15,37.5,High Risk,0,No,No,No,No,No,No,No,No
9068-FHQHD,Active,0,Female,No,Yes,Yes,40,25–48 months,Two year,Bank transfer (automatic),No,No,Yes,20.15,Low (<$35),777.35,806.0,Low Risk,0,No,No,No,No,No,No,No,No
1269-FOYWN,Active,0,Male,No,Yes,Yes,44,25–48 months,One year,Bank transfer (automatic),No,No,Yes,20.0,Low (<$35),860.85,880.0,Low Risk,0,No,No,No,No,No,No,No,No
9470-YFUYI,Active,0,Male,Yes,Yes,No,71,49–72 months,One year,Bank transfer (automatic),Yes,DSL,Yes,71.0,High ($65–95),5012.1,5041.0,Low Risk,1,No,Yes,Yes,No,Yes,Yes,No,No
7817-BOQPW,Churned,1,Female,No,No,No,2,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,75.55,High ($65–95),166.3,151.1,High Risk,0,Yes,No,No,No,No,No,No,Yes
7402-EYFXX,Active,0,Male,Yes,No,No,26,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,93.6,High ($65–95),2404.1,2433.6,Low Risk,1,Yes,No,No,No,No,Yes,Yes,No
1853-UDXBW,Churned,1,Male,No,Yes,Yes,1,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,70.0,High ($65–95),70.0,70.0,High Risk,0,No,No,No,No,No,No,No,Yes
9895-VFOXH,Active,0,Female,No,No,No,1,0–12 months,Month-to-month,Mailed check,No,DSL,No,24.4,Low (<$35),24.4,24.4,High Risk,0,No,No,No,No,No,No,No,No
5458-CQJTA,Churned,1,Male,No,Yes,Yes,65,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,74.8,High ($65–95),4820.15,4862.0,Low Risk,0,No,Yes,No,No,Yes,Yes,Yes,Yes
1230-QAJDW,Active,0,Male,No,No,No,3,0–12 months,Month-to-month,Mailed check,Yes,DSL,Yes,65.25,High ($65–95),209.9,195.75,High Risk,0,Yes,No,No,No,Yes,Yes,No,No
5701-ZIKJE,Active,0,Male,No,No,No,13,13–24 months,Month-to-month,Mailed check,Yes,DSL,Yes,50.55,Medium ($35–65),610.75,657.15,Medium Risk,0,No,No,No,No,Yes,No,No,No
5219-YIPTK,Churned,1,Female,No,Yes,No,33,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,104.4,Premium (>$95),3409.6,3445.2,Low Risk,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5032-MIYKT,Active,0,Female,No,No,No,1,0–12 months,Month-to-month,Mailed check,Yes,Fiber optic,Yes,70.7,High ($65–95),70.7,70.7,High Risk,0,No,No,No,No,No,No,No,No
7396-VJUZB,Active,0,Male,No,Yes,Yes,4,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,45.25,Medium ($35–65),155.35,181.0,High Risk,0,No,No,No,No,No,No,No,No
9717-QEBGU,Active,0,Male,No,No,No,2,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,70.3,High ($65–95),144.0,140.6,High Risk,0,No,No,No,No,No,No,No,No
5172-RKOCB,Active,0,Male,No,Yes,No,72,49–72 months,Two year,Credit card (automatic),Yes,Fiber optic,Yes,108.95,Premium (>$95),7875.0,7844.4,Low Risk,0,Yes,Yes,Yes,No,Yes,Yes,Yes,No
6509-TSGWN,Active,0,Female,No,Yes,Yes,37,25–48 months,Month-to-month,Mailed check,No,No,Yes,26.45,Low (<$35),911.6,978.65,Low Risk,0,Yes,No,No,No,No,No,No,No
3540-RZJYU,Churned,1,Female,No,No,No,15,13–24 months,Month-to-month,Electronic check,No,Fiber optic,Yes,86.2,High ($65–95),1270.2,1293.0,Medium Risk,0,No,Yes,No,No,No,Yes,No,Yes
3178-CIFOT,Active,0,Female,No,No,No,23,13–24 months,One year,Credit card (automatic),Yes,No,Yes,19.65,Low (<$35),478.1,451.95,Low Risk,0,No,No,No,No,No,No,No,No
2091-MJTFX,Churned,1,Female,No,Yes,Yes,30,25–48 months,Month-to-month,Credit card (automatic),No,DSL,No,51.2,Medium ($35–65),1561.5,1536.0,Low Risk,0,No,No,No,No,Yes,Yes,Yes,Yes
4530-NDRKU,Active,0,Female,No,Yes,Yes,42,25–48 months,One year,Electronic check,Yes,No,Yes,19.05,Low (<$35),761.85,800.1,Low Risk,0,No,No,No,No,No,No,No,No
5985-TBABQ,Active,0,Female,No,No,No,32,25–48 months,One year,Mailed check,No,DSL,Yes,74.75,High ($65–95),2282.95,2392.0,Low Risk,0,Yes,Yes,No,No,No,Yes,Yes,No
9800-ONTFE,Active,0,Female,No,Yes,Yes,22,13–24 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,75.8,High ($65–95),1615.1,1667.6,Medium Risk,0,Yes,No,No,No,No,No,No,No
6743-HHQPF,Active,0,Male,No,Yes,No,42,25–48 months,Month-to-month,Credit card (automatic),Yes,DSL,No,25.1,Low (<$35),1097.15,1054.2,Low Risk,0,No,No,No,No,No,No,No,No
8455-HIRAQ,Active,0,Female,No,No,No,8,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,44.45,Medium ($35–65),369.3,355.6,High Risk,0,No,No,No,No,No,No,No,No
6616-AALSR,Active,0,Female,No,Yes,Yes,65,49–72 months,Two year,Credit card (automatic),Yes,Fiber optic,Yes,104.3,Premium (>$95),6725.3,6779.5,Low Risk,0,Yes,Yes,No,Yes,No,Yes,Yes,No
0883-EIBTI,Churned,1,Female,No,No,No,2,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.5,Low (<$35),31.55,39.0,High Risk,0,No,No,No,No,No,No,No,Yes
9415-ZNBSX,Active,0,Female,No,Yes,Yes,70,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,89.0,High ($65–95),6293.2,6230.0,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
4018-KJYUY,Active,0,Male,No,No,Yes,22,13–24 months,Month-to-month,Credit card (automatic),No,No,Yes,20.15,Low (<$35),432.5,443.3,Medium Risk,0,No,No,No,No,No,No,No,No
0722-TROQR,Churned,1,Female,Yes,No,No,4,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,74.9,High ($65–95),321.75,299.6,High Risk,1,Yes,No,No,No,No,No,No,Yes
7571-YXDAD,Churned,1,Female,No,No,No,2,0–12 months,Month-to-month,Credit card (automatic),No,Fiber optic,Yes,74.9,High ($65–95),147.15,149.8,High Risk,0,Yes,No,No,No,No,No,No,Yes
3884-UEBXB,Active,0,Female,No,Yes,Yes,67,49–72 months,Two year,Bank transfer (automatic),No,DSL,No,36.15,Medium ($35–65),2434.45,2422.05,Low Risk,0,No,Yes,Yes,No,No,No,No,No
8780-RSYYU,Active,0,Female,No,No,No,25,25–48 months,Month-to-month,Credit card (automatic),Yes,No,Yes,19.2,Low (<$35),532.1,480.0,Low Risk,0,No,No,No,No,No,No,No,No
5537-UXXVS,Active,0,Female,No,Yes,No,20,13–24 months,Month-to-month,Bank transfer (automatic),No,No,Yes,19.25,Low (<$35),375.25,385.0,Medium Risk,0,No,No,No,No,No,No,No,No
1791-PQHBB,Active,0,Female,No,No,Yes,2,0–12 months,Month-to-month,Credit card (automatic),Yes,DSL,Yes,61.2,Medium ($35–65),125.95,122.4,High Risk,0,No,Yes,No,No,No,No,Yes,No
8701-DGLVH,Active,0,Male,No,No,No,51,49–72 months,Two year,Mailed check,No,No,Yes,20.45,Low (<$35),1042.65,1042.95,Low Risk,0,No,No,No,No,No,No,No,No
8741-LQOBK,Active,0,Female,No,Yes,Yes,46,25–48 months,Month-to-month,Bank transfer (automatic),No,DSL,No,35.05,Medium ($35–65),1620.25,1612.3,Low Risk,0,No,Yes,Yes,No,No,No,No,No
3393-FMZPV,Churned,1,Female,No,No,No,25,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,100.25,Premium (>$95),2387.75,2506.25,Low Risk,0,Yes,No,Yes,No,No,Yes,Yes,Yes
8082-GHXOP,Active,0,Male,No,No,Yes,13,13–24 months,Month-to-month,Mailed check,No,DSL,Yes,44.0,Medium ($35–65),659.35,572.0,Medium Risk,0,No,No,No,No,No,No,No,No
6402-ZFPPI,Churned,1,Female,Yes,No,No,25,25–48 months,Month-to-month,Mailed check,Yes,Fiber optic,Yes,102.8,Premium (>$95),2660.2,2570.0,Low Risk,1,Yes,Yes,Yes,No,No,Yes,Yes,Yes
0980-FEXWF,Active,0,Male,No,Yes,Yes,26,25–48 months,One year,Mailed check,No,DSL,Yes,50.35,Medium ($35–65),1285.8,1309.1,Low Risk,0,No,No,No,Yes,No,No,No,No
7486-KSRVI,Churned,1,Male,No,No,No,43,25–48 months,One year,Electronic check,Yes,Fiber optic,Yes,100.0,Premium (>$95),4211.55,4300.0,Low Risk,0,Yes,No,No,No,Yes,Yes,Yes,Yes
3011-WQKSZ,Active,0,Male,No,No,Yes,19,13–24 months,Month-to-month,Electronic check,Yes,No,Yes,20.0,Low (<$35),377.55,380.0,Medium Risk,0,No,No,No,No,No,No,No,No
8443-WVPSS,Churned,1,Male,No,Yes,No,10,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,99.85,Premium (>$95),990.9,998.5,High Risk,0,No,No,Yes,No,Yes,Yes,Yes,Yes
3006-XIMLN,Churned,1,Female,No,No,Yes,2,0–12 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,94.2,High ($65–95),193.8,188.4,High Risk,0,Yes,No,No,No,No,Yes,Yes,Yes
8218-FFJDS,Active,0,Female,No,Yes,No,72,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,86.4,High ($65–95),6058.95,6220.8,Low Risk,0,Yes,Yes,Yes,No,Yes,Yes,Yes,No
1986-PHGZF,Active,0,Male,Yes,No,No,18,13–24 months,Month-to-month,Credit card (automatic),Yes,DSL,Yes,58.4,Medium ($35–65),964.9,1051.2,Medium Risk,1,Yes,Yes,Yes,No,No,No,No,No
9965-YOKZB,Churned,1,Male,Yes,No,No,9,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,83.85,High ($65–95),790.15,754.65,High Risk,1,Yes,No,No,No,No,No,Yes,Yes
0504-HHAPI,Churned,1,Female,Yes,No,No,27,25–48 months,Month-to-month,Credit card (automatic),No,Fiber optic,Yes,88.3,High ($65–95),2467.75,2384.1,Low Risk,1,Yes,No,No,Yes,No,No,Yes,Yes
9360-OMDZZ,Active,0,Male,No,No,No,24,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,94.1,High ($65–95),2322.85,2258.4,Medium Risk,0,Yes,No,No,No,No,Yes,Yes,No
6305-YLBMM,Churned,1,Male,No,No,No,69,49–72 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,104.05,Premium (>$95),7262.0,7179.45,Low Risk,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes
0345-XMMUG,Active,0,Female,No,Yes,No,46,25–48 months,Two year,Credit card (automatic),Yes,Fiber optic,Yes,108.9,Premium (>$95),4854.3,5009.4,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
8024-XNAFQ,Active,0,Female,Yes,No,No,72,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,107.4,Premium (>$95),7748.75,7732.8,Low Risk,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No
3647-GMGDH,Churned,1,Male,No,Yes,No,22,13–24 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,94.7,High ($65–95),1914.9,2083.4,Medium Risk,0,No,No,No,Yes,No,Yes,Yes,Yes
2988-GBIVW,Active,0,Female,Yes,Yes,No,70,49–72 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,90.85,High ($65–95),6470.1,6359.5,Low Risk,1,Yes,Yes,No,No,No,No,Yes,No
2832-SCUCO,Active,0,Female,No,No,No,2,0–12 months,Month-to-month,Electronic check,No,No,Yes,19.9,Low (<$35),57.4,39.8,High Risk,0,No,No,No,No,No,No,No,No
7036-ZZKBD,Active,0,Male,No,Yes,No,31,25–48 months,Month-to-month,Credit card (automatic),Yes,DSL,Yes,66.4,High ($65–95),2019.8,2058.4,Low Risk,0,No,No,No,Yes,Yes,No,Yes,No
3791-LGQCY,Churned,1,Female,Yes,Yes,No,56,49–72 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,100.65,Premium (>$95),5688.05,5636.4,Low Risk,1,Yes,No,No,Yes,No,Yes,Yes,Yes
0265-PSUAE,Active,0,Female,No,Yes,Yes,16,13–24 months,Month-to-month,Bank transfer (automatic),No,Fiber optic,Yes,100.7,Premium (>$95),1522.7,1611.2,Medium Risk,0,No,Yes,No,Yes,No,Yes,Yes,No
0463-TXOAK,Active,0,Male,No,No,Yes,52,49–72 months,Two year,Credit card (automatic),No,No,Yes,25.6,Low (<$35),1334.5,1331.2,Low Risk,0,Yes,No,No,No,No,No,No,No
0594-UFTUL,Active,0,Male,No,Yes,Yes,13,13–24 months,Month-to-month,Mailed check,Yes,No,Yes,19.85,Low (<$35),252.0,258.05,Medium Risk,0,No,No,No,No,No,No,No,No
9509-MPYOD,Active,0,Female,No,No,No,35,25–48 months,One year,Mailed check,No,No,Yes,20.75,Low (<$35),700.45,726.25,Low Risk,0,No,No,No,No,No,No,No,No
9128-CPXKI,Active,0,Female,No,No,No,59,49–72 months,Two year,Electronic check,No,Fiber optic,Yes,95.8,Premium (>$95),5655.45,5652.2,Low Risk,0,No,No,No,Yes,No,Yes,Yes,No
0129-KPTWJ,Active,0,Male,No,Yes,No,72,49–72 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,94.65,High ($65–95),6747.35,6814.8,Low Risk,0,No,No,No,Yes,No,Yes,Yes,No
8166-ZZTFS,Churned,1,Female,Yes,Yes,No,66,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,80.55,High ($65–95),5265.1,5316.3,Low Risk,1,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5855-EIBDE,Active,0,Female,No,Yes,No,49,49–72 months,Two year,Credit card (automatic),No,Fiber optic,Yes,106.65,Premium (>$95),5174.35,5225.85,Low Risk,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No
5365-LLFYV,Active,0,Female,No,No,No,2,0–12 months,Month-to-month,Mailed check,Yes,DSL,Yes,45.85,Medium ($35–65),105.6,91.7,High Risk,0,No,No,No,No,No,No,No,No
5956-YHHRX,Active,0,Male,Yes,No,No,21,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,104.35,Premium (>$95),2271.85,2191.35,Medium Risk,1,Yes,No,Yes,Yes,No,Yes,Yes,No
6008-NAIXK,Active,0,Male,Yes,No,No,54,49–72 months,One year,Electronic check,Yes,DSL,No,55.45,Medium ($35–65),2966.95,2994.3,Low Risk,1,No,No,Yes,Yes,No,Yes,Yes,No
2956-GGUCQ,Churned,1,Male,Yes,Yes,No,24,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,78.85,High ($65–95),1772.25,1892.4,Medium Risk,1,Yes,Yes,No,No,No,No,No,Yes
1928-BXYIV,Active,0,Male,No,No,No,1,0–12 months,Month-to-month,Electronic check,No,DSL,Yes,61.15,Medium ($35–65),61.15,61.15,High Risk,0,Yes,Yes,Yes,No,No,No,No,No
5760-FXFVO,Active,0,Male,No,No,No,6,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,78.95,High ($65–95),494.95,473.7,High Risk,0,No,Yes,Yes,No,No,No,No,No
6595-COKXZ,Churned,1,Female,No,No,No,1,0–12 months,Month-to-month,Mailed check,Yes,DSL,Yes,44.45,Medium ($35–65),44.45,44.45,High Risk,0,No,No,No,No,No,No,No,Yes
0961-ZWLVI,Active,0,Male,No,No,Yes,49,49–72 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,109.2,Premium (>$95),5290.45,5350.8,Low Risk,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No
5181-OABFK,Active,0,Female,No,Yes,Yes,56,49–72 months,Two year,Credit card (automatic),Yes,DSL,Yes,61.3,Medium ($35–65),3346.8,3432.8,Low Risk,0,No,Yes,Yes,Yes,No,No,No,No
4007-NHVHI,Active,0,Female,Yes,No,No,56,49–72 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,96.85,Premium (>$95),5219.65,5423.6,Low Risk,1,Yes,Yes,Yes,No,No,No,Yes,No
7816-VGHTO,Active,0,Female,No,Yes,Yes,6,0–12 months,Two year,Mailed check,No,DSL,No,40.55,Medium ($35–65),217.5,243.3,Low Risk,0,No,No,Yes,Yes,Yes,No,No,No
5871-DGTXZ,Active,0,Male,No,No,No,32,25–48 months,One year,Mailed check,No,No,Yes,19.8,Low (<$35),607.7,633.6,Low Risk,0,No,No,No,No,No,No,No,No
7550-WIQVA,Active,0,Male,No,Yes,Yes,50,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,108.25,Premium (>$95),5431.4,5412.5,Low Risk,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No
7544-ZVIKX,Active,0,Male,No,Yes,Yes,58,49–72 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,105.05,Premium (>$95),6004.85,6092.9,Low Risk,0,Yes,No,No,Yes,Yes,Yes,Yes,No
0016-QLJIS,Active,0,Female,No,Yes,Yes,65,49–72 months,Two year,Mailed check,Yes,DSL,Yes,90.45,High ($65–95),5957.9,5879.25,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
7508-DQAKK,Active,0,Female,No,No,No,64,49–72 months,Two year,Credit card (automatic),Yes,DSL,Yes,86.4,High ($65–95),5442.05,5529.6,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
5176-OLSKT,Active,0,Female,No,Yes,No,66,49–72 months,Two year,Bank transfer (automatic),No,DSL,Yes,66.9,High ($65–95),4370.25,4415.4,Low Risk,0,Yes,Yes,Yes,Yes,No,No,No,No
9356-AXGMP,Active,0,Male,No,Yes,No,38,25–48 months,One year,Electronic check,Yes,Fiber optic,Yes,110.7,Premium (>$95),4428.6,4206.6,Low Risk,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No
3556-BVQGL,Active,0,Female,No,Yes,No,20,13–24 months,One year,Mailed check,Yes,No,Yes,20.0,Low (<$35),416.45,400.0,Low Risk,0,No,No,No,No,No,No,No,No
0362-ZBZWJ,Churned,1,Male,No,No,No,36,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,84.9,High ($65–95),3067.2,3056.4,Low Risk,0,Yes,No,No,No,No,No,Yes,Yes
8979-CAMGB,Active,0,Male,Yes,No,No,64,49–72 months,One year,Electronic check,No,Fiber optic,Yes,102.1,Premium (>$95),6688.1,6534.4,Low Risk,1,Yes,No,No,Yes,Yes,Yes,Yes,No
4211-MMAZN,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Mailed check,No,No,Yes,20.25,Low (<$35),20.25,20.25,High Risk,0,No,No,No,No,No,No,No,Yes
7581-EBBOU,Active,0,Female,No,No,No,60,49–72 months,One year,Credit card (automatic),Yes,DSL,Yes,70.15,High ($65–95),4224.7,4209.0,Low Risk,0,No,No,Yes,Yes,Yes,Yes,No,No
4274-OWWYO,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,74.35,High ($65–95),74.35,74.35,High Risk,0,No,No,Yes,No,No,No,No,Yes
5073-RZGBK,Active,0,Female,No,Yes,Yes,50,49–72 months,One year,Bank transfer (automatic),Yes,DSL,Yes,80.05,High ($65–95),4042.2,4002.5,Low Risk,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No
1541-ETJZO,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,62.05,Medium ($35–65),62.05,62.05,High Risk,0,Yes,No,No,Yes,Yes,No,No,Yes
2192-CKRLV,Active,0,Female,No,Yes,No,72,49–72 months,Two year,Electronic check,Yes,DSL,No,49.2,Medium ($35–65),3580.95,3542.4,Low Risk,0,No,Yes,Yes,Yes,No,No,Yes,No
3154-HMWUU,Active,0,Male,No,Yes,No,60,49–72 months,Two year,Bank transfer (automatic),Yes,No,Yes,20.5,Low (<$35),1198.8,1230.0,Low Risk,0,No,No,No,No,No,No,No,No
6119-SPUDB,Active,0,Male,No,No,No,46,25–48 months,Two year,Mailed check,No,DSL,No,38.25,Medium ($35–65),1755.35,1759.5,Low Risk,0,No,Yes,No,Yes,Yes,No,No,No
6522-OIQSX,Active,0,Female,No,Yes,Yes,69,49–72 months,Two year,Credit card (automatic),Yes,DSL,No,54.95,Medium ($35–65),3772.5,3791.55,Low Risk,0,No,No,Yes,Yes,No,Yes,Yes,No
7813-ZGGAW,Active,0,Male,Yes,No,No,31,25–48 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,96.6,Premium (>$95),2877.95,2994.6,Low Risk,1,Yes,No,No,Yes,Yes,Yes,No,No
8748-HFWBO,Active,0,Male,No,Yes,Yes,19,13–24 months,One year,Mailed check,No,No,Yes,19.9,Low (<$35),357.7,378.1,Low Risk,0,No,No,No,No,No,No,No,No
1052-QJIBV,Active,0,Female,No,Yes,Yes,71,49–72 months,Two year,Credit card (automatic),No,No,Yes,19.9,Low (<$35),1397.3,1412.9,Low Risk,0,No,No,No,No,No,No,No,No
1319-YLZJG,Active,0,Male,No,Yes,No,12,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,84.6,High ($65–95),959.9,1015.2,High Risk,0,No,Yes,Yes,Yes,No,No,No,No
4106-HADHQ,Churned,1,Male,No,Yes,Yes,39,25–48 months,One year,Credit card (automatic),No,DSL,Yes,80.0,High ($65–95),3182.95,3120.0,Low Risk,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes
0723-FDLAY,Active,0,Male,No,No,No,44,25–48 months,One year,Bank transfer (automatic),Yes,DSL,Yes,85.25,High ($65–95),3704.15,3751.0,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
3050-RLLXC,Active,0,Female,No,Yes,Yes,56,49–72 months,Two year,Credit card (automatic),No,DSL,Yes,81.25,High ($65–95),4620.4,4550.0,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No
9298-WGMRW,Active,0,Female,No,Yes,No,72,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,115.5,Premium (>$95),8312.75,8316.0,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2369-UAPKZ,Churned,1,Male,No,No,No,5,0–12 months,Month-to-month,Mailed check,No,Fiber optic,Yes,104.1,Premium (>$95),541.9,520.5,High Risk,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes
3088-LHEFH,Active,0,Female,No,No,No,11,0–12 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,79.0,High ($65–95),929.3,869.0,High Risk,0,Yes,Yes,No,No,No,No,No,No
2778-OCLGR,Churned,1,Male,Yes,Yes,No,24,13–24 months,Month-to-month,Bank transfer (automatic),No,DSL,No,39.1,Medium ($35–65),971.3,938.4,Medium Risk,1,No,Yes,No,No,No,No,Yes,Yes
6583-KQJLK,Active,0,Female,Yes,Yes,No,15,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,94.65,High ($65–95),1285.05,1419.75,Medium Risk,1,No,No,Yes,No,No,Yes,Yes,No
8544-JNBOX,Active,0,Male,No,No,No,72,49–72 months,Two year,Mailed check,Yes,No,Yes,20.8,Low (<$35),1521.2,1497.6,Low Risk,0,No,No,No,No,No,No,No,No
6681-ZSEXG,Active,0,Male,No,Yes,No,56,49–72 months,Two year,Credit card (automatic),No,DSL,Yes,59.5,Medium ($35–65),3389.25,3332.0,Low Risk,0,Yes,No,Yes,Yes,No,No,No,No
6139-ZZRBQ,Active,0,Male,Yes,No,No,64,49–72 months,Two year,Bank transfer (automatic),Yes,No,Yes,20.05,Low (<$35),1198.05,1283.2,Low Risk,1,No,No,No,No,No,No,No,No
6116-RFVHN,Active,0,Female,No,Yes,No,34,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,100.45,Premium (>$95),3414.65,3415.3,Low Risk,0,Yes,No,No,Yes,No,Yes,Yes,No
0637-KVDLV,Churned,1,Male,No,No,No,2,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,76.5,High ($65–95),162.45,153.0,High Risk,0,Yes,No,No,No,No,No,No,Yes
8884-FEEWR,Active,0,Male,No,No,No,35,25–48 months,One year,Bank transfer (automatic),No,No,Yes,20.6,Low (<$35),754.0,721.0,Low Risk,0,No,No,No,No,No,No,No,No
